session_id,window_start,window_end,total_edit_count,driver_edit_count,navigator_edit_count,edit_balance_ratio,run_attempt_count,run_success_rate,consecutive_failure_count,error_recovery_seconds_avg,idle_ratio,discussion_note_count,navigator_note_count,role_switch_count,seconds_since_role_switch,session_elapsed_seconds,active_user_dominance,label,label_source,rater
demo_logic_struggle_38,1780683010.0,1780683190.0,17.0,0.0,0.0,1.0,2.0,0.5,1.0,0.0,0.0556,2.0,0.0,0.0,630.0,630.0,0.9565,LOGIC_STRUGGLE,synthetic,generator
demo_logic_struggle_38,1780683040.0,1780683220.0,18.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0556,2.0,0.0,0.0,660.0,660.0,0.9565,LOGIC_STRUGGLE,synthetic,generator
demo_logic_struggle_38,1780683070.0,1780683250.0,18.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,690.0,690.0,0.9583,LOGIC_STRUGGLE,synthetic,generator
demo_logic_struggle_38,1780683100.0,1780683280.0,17.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0556,2.0,0.0,0.0,720.0,720.0,0.9565,LOGIC_STRUGGLE,synthetic,generator
demo_logic_struggle_39,1780686880.0,1780687060.0,10.0,0.0,0.0,1.0,2.0,0.5,1.0,64.18,0.2222,3.0,0.0,0.0,180.0,180.0,0.8333,LOGIC_STRUGGLE,synthetic,generator
demo_logic_struggle_39,1780686910.0,1780687090.0,10.0,0.0,0.0,1.0,3.0,0.3333,1.0,64.18,0.2778,3.0,0.0,0.0,210.0,210.0,0.8947,LOGIC_STRUGGLE,synthetic,generator
demo_logic_struggle_39,1780686940.0,1780687120.0,11.0,0.0,0.0,1.0,3.0,0.3333,1.0,64.18,0.2222,2.0,0.0,0.0,240.0,240.0,0.9474,LOGIC_STRUGGLE,synthetic,generator
demo_logic_struggle_39,1780686970.0,1780687150.0,11.0,1.0,10.0,0.9091,2.0,0.5,1.0,0.0,0.2222,3.0,1.0,1.0,9.8,270.0,0.7895,LOGIC_STRUGGLE,synthetic,generator
demo_logic_struggle_39,1780687000.0,1780687180.0,11.0,2.0,9.0,0.8182,3.0,0.3333,2.0,0.0,0.2778,3.0,1.0,1.0,39.8,300.0,0.6667,LOGIC_STRUGGLE,synthetic,generator
demo_logic_struggle_39,1780687030.0,1780687210.0,12.0,5.0,7.0,0.5833,2.0,0.0,2.0,0.0,0.2222,3.0,1.0,1.0,69.8,330.0,0.5,LOGIC_STRUGGLE,synthetic,generator
demo_logic_struggle_39,1780687060.0,1780687240.0,13.0,7.0,6.0,0.5385,3.0,0.0,3.0,0.0,0.1667,3.0,1.0,1.0,99.8,360.0,0.6087,LOGIC_STRUGGLE,synthetic,generator
demo_logic_struggle_39,1780687090.0,1780687270.0,13.0,9.0,4.0,0.6923,2.0,0.0,2.0,0.0,0.1667,3.0,1.0,1.0,129.8,390.0,0.7619,LOGIC_STRUGGLE,synthetic,generator
demo_logic_struggle_39,1780687120.0,1780687300.0,12.0,11.0,1.0,0.9167,2.0,0.0,2.0,0.0,0.2222,4.0,1.0,1.0,159.8,420.0,0.9048,LOGIC_STRUGGLE,synthetic,generator
demo_logic_struggle_39,1780687150.0,1780687330.0,12.0,12.0,0.0,1.0,3.0,0.0,3.0,0.0,0.2778,4.0,2.0,0.0,189.8,450.0,0.9091,LOGIC_STRUGGLE,synthetic,generator
demo_logic_struggle_39,1780687180.0,1780687360.0,13.0,13.0,0.0,1.0,2.0,0.0,2.0,0.0,0.2222,3.0,1.0,0.0,219.8,480.0,0.95,LOGIC_STRUGGLE,synthetic,generator
demo_logic_struggle_39,1780687210.0,1780687390.0,12.0,12.0,0.0,1.0,2.0,0.0,2.0,0.0,0.2778,4.0,1.0,0.0,249.8,510.0,0.95,LOGIC_STRUGGLE,synthetic,generator
demo_logic_struggle_39,1780687240.0,1780687420.0,12.0,12.0,0.0,1.0,2.0,0.0,2.0,0.0,0.3333,4.0,1.0,0.0,279.8,540.0,0.95,LOGIC_STRUGGLE,synthetic,generator
demo_logic_struggle_39,1780687270.0,1780687450.0,12.0,12.0,0.0,1.0,3.0,0.3333,2.0,139.86,0.3333,5.0,2.0,0.0,309.8,570.0,0.913,LOGIC_STRUGGLE,synthetic,generator
demo_logic_struggle_39,1780687300.0,1780687480.0,12.0,12.0,0.0,1.0,3.0,0.3333,2.0,139.86,0.3333,4.0,2.0,0.0,339.8,600.0,0.9091,LOGIC_STRUGGLE,synthetic,generator
demo_logic_struggle_39,1780687330.0,1780687510.0,11.0,11.0,0.0,1.0,2.0,0.5,1.0,39.0,0.3889,3.0,1.0,0.0,369.8,630.0,0.9444,LOGIC_STRUGGLE,synthetic,generator
demo_logic_struggle_39,1780687360.0,1780687540.0,10.0,10.0,0.0,1.0,3.0,0.6667,1.0,39.0,0.3889,4.0,2.0,0.0,399.8,660.0,0.9,LOGIC_STRUGGLE,synthetic,generator
demo_logic_struggle_39,1780687390.0,1780687570.0,11.0,11.0,0.0,1.0,3.0,0.6667,1.0,39.0,0.3333,3.0,2.0,0.0,429.8,690.0,0.9048,LOGIC_STRUGGLE,synthetic,generator
demo_logic_struggle_39,1780687420.0,1780687600.0,11.0,11.0,0.0,1.0,3.0,0.6667,1.0,0.0,0.2778,3.0,3.0,0.0,459.8,720.0,0.85,LOGIC_STRUGGLE,synthetic,generator
demo_disengaged_00,1780691200.0,1780691380.0,4.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7778,0.0,0.0,0.0,180.0,180.0,0.8,DISENGAGED,synthetic,generator
demo_disengaged_00,1780691230.0,1780691410.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.8333,0.0,0.0,0.0,210.0,210.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_00,1780691290.0,1780691470.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.8333,0.0,0.0,0.0,270.0,270.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_00,1780691410.0,1780691590.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.8333,0.0,0.0,0.0,390.0,390.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_00,1780691440.0,1780691620.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.8333,0.0,0.0,0.0,420.0,420.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_00,1780691500.0,1780691680.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.8333,0.0,0.0,0.0,480.0,480.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_00,1780691530.0,1780691710.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.8333,0.0,0.0,0.0,510.0,510.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_00,1780691560.0,1780691740.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.8333,0.0,0.0,0.0,540.0,540.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_00,1780691650.0,1780691830.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.8333,0.0,0.0,0.0,630.0,630.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_00,1780691710.0,1780691890.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.8333,0.0,0.0,0.0,690.0,690.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_00,1780691740.0,1780691920.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.8333,0.0,0.0,0.0,720.0,720.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_01,1780695520.0,1780695700.0,2.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.8889,0.0,0.0,0.0,180.0,180.0,0.6667,DISENGAGED,synthetic,generator
demo_disengaged_01,1780695610.0,1780695790.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.8333,0.0,0.0,0.0,270.0,270.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_01,1780695700.0,1780695880.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.8333,0.0,0.0,0.0,360.0,360.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_01,1780695760.0,1780695940.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.8333,0.0,0.0,0.0,420.0,420.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_01,1780695850.0,1780696030.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.8333,0.0,0.0,0.0,510.0,510.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_01,1780696000.0,1780696180.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.8333,0.0,0.0,0.0,660.0,660.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_01,1780696030.0,1780696210.0,2.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.8333,1.0,0.0,0.0,690.0,690.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_01,1780696060.0,1780696240.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7778,1.0,0.0,0.0,720.0,720.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_02,1780699840.0,1780700020.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7778,0.0,0.0,0.0,180.0,180.0,0.75,DISENGAGED,synthetic,generator
demo_disengaged_02,1780699900.0,1780700080.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.8333,0.0,0.0,0.0,240.0,240.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_02,1780699960.0,1780700140.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.8333,0.0,0.0,0.0,300.0,300.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_02,1780700020.0,1780700200.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7778,1.0,0.0,0.0,360.0,360.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_02,1780700050.0,1780700230.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7778,1.0,0.0,0.0,390.0,390.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_02,1780700080.0,1780700260.0,2.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.8333,1.0,0.0,0.0,420.0,420.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_02,1780700110.0,1780700290.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7778,1.0,0.0,0.0,450.0,450.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_02,1780700140.0,1780700320.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7778,1.0,0.0,0.0,480.0,480.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_02,1780700170.0,1780700350.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7778,1.0,0.0,0.0,510.0,510.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_02,1780700230.0,1780700410.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.8333,0.0,0.0,0.0,570.0,570.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_02,1780700260.0,1780700440.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.8333,0.0,0.0,0.0,600.0,600.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_02,1780700380.0,1780700560.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.8333,0.0,0.0,0.0,720.0,720.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_03,1780704160.0,1780704340.0,4.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7778,0.0,0.0,0.0,180.0,180.0,0.8,DISENGAGED,synthetic,generator
demo_disengaged_03,1780704190.0,1780704370.0,4.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7778,0.0,0.0,0.0,210.0,210.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_03,1780704220.0,1780704400.0,5.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7222,0.0,0.0,0.0,240.0,240.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_03,1780704250.0,1780704430.0,5.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7222,0.0,0.0,0.0,270.0,270.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_03,1780704280.0,1780704460.0,5.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7222,0.0,0.0,0.0,300.0,300.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_03,1780704310.0,1780704490.0,6.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.6667,0.0,0.0,0.0,330.0,330.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_03,1780704340.0,1780704520.0,6.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.6667,0.0,0.0,0.0,360.0,360.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_03,1780704370.0,1780704550.0,5.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7222,0.0,0.0,0.0,390.0,390.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_03,1780704400.0,1780704580.0,4.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7222,1.0,0.0,0.0,420.0,420.0,0.8,DISENGAGED,synthetic,generator
demo_disengaged_03,1780704430.0,1780704610.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6111,1.0,0.0,0.0,450.0,450.0,0.875,DISENGAGED,synthetic,generator
demo_disengaged_03,1780704460.0,1780704640.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6111,1.0,0.0,0.0,480.0,480.0,0.875,DISENGAGED,synthetic,generator
demo_disengaged_03,1780704490.0,1780704670.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6111,1.0,0.0,0.0,510.0,510.0,0.875,DISENGAGED,synthetic,generator
demo_disengaged_03,1780704520.0,1780704700.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6111,1.0,0.0,0.0,540.0,540.0,0.875,DISENGAGED,synthetic,generator
demo_disengaged_03,1780704550.0,1780704730.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5556,1.0,0.0,0.0,570.0,570.0,0.8889,DISENGAGED,synthetic,generator
demo_disengaged_03,1780704580.0,1780704760.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6111,0.0,0.0,0.0,600.0,600.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_03,1780704610.0,1780704790.0,5.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7222,0.0,0.0,0.0,630.0,630.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_03,1780704640.0,1780704820.0,5.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7222,0.0,0.0,0.0,660.0,660.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_03,1780704670.0,1780704850.0,5.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7222,0.0,0.0,0.0,690.0,690.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_03,1780704700.0,1780704880.0,5.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7222,0.0,0.0,0.0,720.0,720.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_04,1780708480.0,1780708660.0,4.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7222,0.0,0.0,0.0,180.0,180.0,0.8,DISENGAGED,synthetic,generator
demo_disengaged_04,1780708510.0,1780708690.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.8333,0.0,0.0,0.0,210.0,210.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_04,1780708540.0,1780708720.0,4.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7778,0.0,0.0,0.0,240.0,240.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_04,1780708570.0,1780708750.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.8333,0.0,0.0,0.0,270.0,270.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_04,1780708600.0,1780708780.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.8333,0.0,0.0,0.0,300.0,300.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_04,1780708630.0,1780708810.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.8333,0.0,0.0,0.0,330.0,330.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_04,1780708690.0,1780708870.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.8333,0.0,0.0,0.0,390.0,390.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_04,1780708750.0,1780708930.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.8333,0.0,0.0,0.0,450.0,450.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_04,1780708780.0,1780708960.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.8333,0.0,0.0,0.0,480.0,480.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_04,1780708810.0,1780708990.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.8333,0.0,0.0,0.0,510.0,510.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_04,1780708840.0,1780709020.0,4.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7222,1.0,0.0,0.0,540.0,540.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_04,1780708870.0,1780709050.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7778,1.0,0.0,0.0,570.0,570.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_04,1780708900.0,1780709080.0,4.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7222,1.0,0.0,0.0,600.0,600.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_04,1780708930.0,1780709110.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7222,1.0,0.0,0.0,630.0,630.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_04,1780708960.0,1780709140.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6667,1.0,0.0,0.0,660.0,660.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_04,1780708990.0,1780709170.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6667,1.0,0.0,0.0,690.0,690.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_05,1780712800.0,1780712980.0,5.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.6667,0.0,0.0,0.0,180.0,180.0,0.8333,DISENGAGED,synthetic,generator
demo_disengaged_05,1780712830.0,1780713010.0,4.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7778,0.0,0.0,0.0,210.0,210.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_05,1780712860.0,1780713040.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.8333,0.0,0.0,0.0,240.0,240.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_05,1780712890.0,1780713070.0,4.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7778,0.0,0.0,0.0,270.0,270.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_05,1780712920.0,1780713100.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.8333,0.0,0.0,0.0,300.0,300.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_05,1780712950.0,1780713130.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.8333,0.0,0.0,0.0,330.0,330.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_05,1780712980.0,1780713160.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.8333,0.0,0.0,0.0,360.0,360.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_05,1780713010.0,1780713190.0,3.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7778,1.0,0.0,0.0,390.0,390.0,0.75,DISENGAGED,synthetic,generator
demo_disengaged_05,1780713040.0,1780713220.0,4.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7222,1.0,0.0,0.0,420.0,420.0,0.8,DISENGAGED,synthetic,generator
demo_disengaged_05,1780713070.0,1780713250.0,4.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7222,1.0,0.0,0.0,450.0,450.0,0.8,DISENGAGED,synthetic,generator
demo_disengaged_05,1780713100.0,1780713280.0,4.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7222,1.0,0.0,0.0,480.0,480.0,0.8,DISENGAGED,synthetic,generator
demo_disengaged_05,1780713130.0,1780713310.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6667,1.0,0.0,0.0,510.0,510.0,0.8571,DISENGAGED,synthetic,generator
demo_disengaged_05,1780713160.0,1780713340.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7222,1.0,0.0,0.0,540.0,540.0,0.8333,DISENGAGED,synthetic,generator
demo_disengaged_05,1780713190.0,1780713370.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7222,0.0,0.0,0.0,570.0,570.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_05,1780713220.0,1780713400.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7778,0.0,0.0,0.0,600.0,600.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_05,1780713250.0,1780713430.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7778,0.0,0.0,0.0,630.0,630.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_05,1780713280.0,1780713460.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7222,0.0,0.0,0.0,660.0,660.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_05,1780713310.0,1780713490.0,4.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7778,0.0,0.0,0.0,690.0,690.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_06,1780717120.0,1780717300.0,5.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7222,0.0,0.0,0.0,180.0,180.0,0.8333,DISENGAGED,synthetic,generator
demo_disengaged_06,1780717150.0,1780717330.0,4.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7778,0.0,0.0,0.0,210.0,210.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_06,1780717180.0,1780717360.0,4.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7778,1.0,0.0,0.0,240.0,240.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_06,1780717210.0,1780717390.0,5.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7222,1.0,0.0,0.0,270.0,270.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_06,1780717240.0,1780717420.0,4.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7778,1.0,0.0,0.0,300.0,300.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_06,1780717270.0,1780717450.0,4.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7778,1.0,0.0,0.0,330.0,330.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_06,1780717300.0,1780717480.0,4.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7778,1.0,0.0,0.0,360.0,360.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_06,1780717330.0,1780717510.0,4.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7778,1.0,0.0,0.0,390.0,390.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_06,1780717360.0,1780717540.0,5.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7222,0.0,0.0,0.0,420.0,420.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_06,1780717390.0,1780717570.0,4.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7778,0.0,0.0,0.0,450.0,450.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_06,1780717420.0,1780717600.0,5.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7222,0.0,0.0,0.0,480.0,480.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_06,1780717450.0,1780717630.0,5.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7222,0.0,0.0,0.0,510.0,510.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_06,1780717480.0,1780717660.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7222,0.0,0.0,0.0,540.0,540.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_06,1780717510.0,1780717690.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7222,0.0,0.0,0.0,570.0,570.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_06,1780717540.0,1780717720.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7778,0.0,0.0,0.0,600.0,600.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_06,1780717570.0,1780717750.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7222,0.0,0.0,0.0,630.0,630.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_06,1780717600.0,1780717780.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7222,0.0,0.0,0.0,660.0,660.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_06,1780717630.0,1780717810.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7222,0.0,0.0,0.0,690.0,690.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_06,1780717660.0,1780717840.0,5.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7222,0.0,0.0,0.0,720.0,720.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_07,1780721440.0,1780721620.0,4.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7222,0.0,0.0,0.0,180.0,180.0,0.8,DISENGAGED,synthetic,generator
demo_disengaged_07,1780721470.0,1780721650.0,4.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7778,0.0,0.0,0.0,210.0,210.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_07,1780721500.0,1780721680.0,4.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7778,0.0,0.0,0.0,240.0,240.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_07,1780721530.0,1780721710.0,4.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7778,0.0,0.0,0.0,270.0,270.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_07,1780721560.0,1780721740.0,4.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7778,0.0,0.0,0.0,300.0,300.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_07,1780721590.0,1780721770.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7778,0.0,0.0,0.0,330.0,330.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_07,1780721620.0,1780721800.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7778,0.0,0.0,0.0,360.0,360.0,1.0,DISENGAGED,synthetic,generator
demo_disengaged_07,1780721650.0,1780721830.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7778,0.0,0.0,0.0,390.0,390.0,1.0,DISENGAGED,synthetic,generator
